date,time,abbreviation_canton,tests_performed,total_positive_cases,new_hosp,total_hospitalized,intensive_care,ncumul_vent,released,deaths,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF,ncumul_confirmed_non_resident,current_hosp_non_resident,current_hosp_resident,TotalPosTests1,ninst_ICU_intub,lat,long,name_canton,number_canton,new_positive_cases,new_deaths,total_currently_positive_per_100k,deaths_per_100k
2020-06-08,03:00,SO,,446,0,6,,,,17,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,47.304135,7.639388,Solothurn,11,0,0,164.33,6.264
2020-06-08,10:00,SZ,10,307,0,1,,,284,23,https://www.sz.ch/public/upload/assets/48620/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,47.061787,8.756585,Schwyz,05,0,0,195.17,14.622
2020-06-08,10:00,TG,276,384,0,1,0,,68,18,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,47.568715,9.091957,Thurgau,01,1,0,140.25,6.574
2020-06-08,08:00,TI,,3316,-1,13,2,0.0,905,349,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,46.295617,8.808924,Ticino,21,0,0,937.52,98.671
2020-06-08,03:00,VD,,5467,1,25,6,,,422,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,46.570091,6.557809000000001,Vaud,22,1,0,689.32,53.209
2020-06-08,03:00,VS,,1964,0,15,3,2.0,287,152,https://www.vs.ch/de/web/coronavirus,17.0,93.0,,,,,,,,,46.209567,7.604659,Valais/Wallis,23,5,0,575.11,44.51
2020-06-08,08:00,ZG,,203,0,0,0,,185,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,1.0,28.0,,28.0,,,,,,,47.157296,8.537294,Zug,09,1,0,161.88,7.177
2020-06-08,14:30,ZH,,3627,0,7,,0.0,,130,https://www.zh.ch/de/gesundheit/coronavirus.html,19.0,68.0,,,,,,,,,47.41275,8.65508,Zürich,01,0,0,241.11,8.642
2020-06-09,03:00,AG,,1220,0,4,1,1.0,1150,46,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,,,,,,,,,,,47.40966,8.15688,Aargau,01,2,0,181.82,6.855
2020-06-09,08:00,AI,,25,0,1,,,,0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,0.0,0.0,,,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,0,0,155.28,0.0
2020-06-09,08:00,BE,,1919,0,3,0,0.0,,97,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,46.823608,7.636667,Bern/Berne,02,1,0,186.11,9.407
2020-06-09,03:00,BL,,845,0,0,0,0.0,805,35,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,5.0,13.0,0.0,13.0,,,,,,,47.45176,7.702414,Basel-Landschaft,13,0,0,294.43,12.195
2020-06-09,10:00,BS,235,983,0,4,3,,928,50,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-983-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,5.0,7.0,,7.0,,509.0,,,,,47.564869,7.615259,Basel-Stadt,12,1,0,506.96,25.786
2020-06-09,03:00,FL,900,82,0,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,212.44,2.591
2020-06-09,03:00,FR,30,1172,-1,4,1,,150,84,https://www.fr.ch/sites/default/files/2020-09/200917_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,46.718391,7.074008,Fribourg,10,0,0,371.95,26.658
2020-06-09,03:00,GE,37233,5283,3,13,1,1.0,826,294,https://www.ge.ch/document/21502/telecharger,3.0,54.0,,,2.0,,,,,,46.220528,6.132935,Genève,25,0,0,1066.84,59.37
2020-06-09,12:00,GL,,128,0,0,,,,12,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,46.931042000000005,9.065751,Glarus,08,0,0,317.62,29.777
2020-06-09,03:00,GR,,828,0,0,0,0.0,,50,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,1.0,9.0,,,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,0,0,418.39,25.265
2020-06-09,03:00,JU,,205,0,1,0,,,7,https://www.jura.ch/Htdocs/Files/v/35330.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_17_09.xlsx?download=1,,,,,,,,,,,47.350744,7.156107,Jura,26,0,0,279.67,9.55
2020-06-09,03:00,LU,,736,0,5,3,,,20,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,47.067763,8.1102,Luzern,03,0,0,181.06,4.92
2020-06-09,03:00,NE,,735,0,2,0,0.0,,83,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,46.995534,6.780126,Neuchâtel,24,0,0,412.92,46.629
2020-06-09,03:00,NW,,124,0,0,0,,,3,http://www.nw.ch/coronastatistik,,,,,,,,,,,46.926755,8.405302,Nidwalden,07,0,0,288.37,6.977
2020-06-09,03:00,OW,6,82,0,0,,,1,0,https://www.ow.ch/dl.php/de/5f636bf8a9377/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,46.804527,8.144317000000001,Obwalden,06,0,0,218.09,0.0
2020-06-09,09:30,SH,,79,2,7,1,,,7,https://sh.ch/CMS/get/file/f48a7425-2dc2-4f9d-b80e-7592dc45c13f,,,,,,,,,,,47.71357,8.59167,Schaffhausen,14,0,0,97.05,8.6
2020-06-09,03:00,SO,,446,0,6,,,,17,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,47.304135,7.639388,Solothurn,11,0,0,164.33,6.264
2020-06-09,10:00,SZ,10,307,0,1,,,284,23,https://www.sz.ch/public/upload/assets/48620/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,47.061787,8.756585,Schwyz,05,0,0,195.17,14.622
2020-06-09,10:00,TG,276,384,0,1,0,,68,18,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,47.568715,9.091957,Thurgau,01,0,0,140.25,6.574
2020-06-09,08:00,TI,,3316,-1,12,1,0.0,906,349,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,46.295617,8.808924,Ticino,21,0,0,937.52,98.671
2020-06-09,03:00,VD,,5470,-1,24,6,,,422,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,46.570091,6.557809000000001,Vaud,22,3,0,689.7,53.209
2020-06-09,03:00,VS,,1965,0,15,3,2.0,287,152,https://www.vs.ch/de/web/coronavirus,19.0,96.0,,,,,,,,,46.209567,7.604659,Valais/Wallis,23,1,0,575.4,44.51
2020-06-09,08:00,ZG,,205,0,0,0,,185,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,3.0,36.0,,36.0,,,,,,,47.157296,8.537294,Zug,09,2,0,163.48,7.177
2020-06-09,14:30,ZH,,3627,-1,6,,0.0,,130,https://www.zh.ch/de/gesundheit/coronavirus.html,16.0,37.0,,,,,,,,,47.41275,8.65508,Zürich,01,0,0,241.11,8.642
2020-06-10,03:00,AG,,1220,0,4,1,1.0,1150,46,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,,,,,,,,,,,47.40966,8.15688,Aargau,01,0,0,181.82,6.855
2020-06-10,11:00,AI,,25,0,1,,,,0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,0.0,0.0,,,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,0,0,155.28,0.0
2020-06-10,08:00,BE,,1919,1,4,0,0.0,,97,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,46.823608,7.636667,Bern/Berne,02,0,0,186.11,9.407
2020-06-10,03:00,BL,,846,0,0,0,0.0,806,35,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,5.0,57.0,0.0,57.0,,,,,,,47.45176,7.702414,Basel-Landschaft,13,1,0,294.77,12.195
2020-06-10,09:30,BS,235,983,0,4,3,,928,50,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-983-bestaetigte-faelle-im-kanton-basel-stadt-gd-2.html,5.0,5.0,,5.0,,509.0,,,,,47.564869,7.615259,Basel-Stadt,12,0,0,506.96,25.786
2020-06-10,03:00,FL,900,82,0,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,212.44,2.591
2020-06-10,03:00,FR,30,1174,0,4,1,,150,84,https://www.fr.ch/sites/default/files/2020-09/200917_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,46.718391,7.074008,Fribourg,10,2,0,372.58,26.658
2020-06-10,03:00,GE,37233,5285,-1,12,1,1.0,831,295,https://www.ge.ch/document/21502/telecharger,3.0,44.0,,,1.0,,,,,,46.220528,6.132935,Genève,25,2,1,1067.25,59.572
2020-06-10,12:00,GL,,128,0,0,,,,12,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,46.931042000000005,9.065751,Glarus,08,0,0,317.62,29.777
2020-06-10,03:00,GR,,828,0,0,0,0.0,,50,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,1.0,9.0,,,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,0,0,418.39,25.265
2020-06-10,03:00,JU,,205,0,1,0,,,7,https://www.jura.ch/Htdocs/Files/v/35330.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_17_09.xlsx?download=1,,,,,,,,,,,47.350744,7.156107,Jura,26,0,0,279.67,9.55
2020-06-10,03:00,LU,,736,0,8,2,,,20,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,47.067763,8.1102,Luzern,03,0,0,181.06,4.92
2020-06-10,03:00,NE,,735,0,2,0,0.0,,83,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,46.995534,6.780126,Neuchâtel,24,0,0,412.92,46.629
2020-06-10,03:00,NW,,124,0,0,0,,,3,http://www.nw.ch/coronastatistik,,,,,,,,,,,46.926755,8.405302,Nidwalden,07,0,0,288.37,6.977
2020-06-10,03:00,OW,6,82,0,0,,,1,0,https://www.ow.ch/dl.php/de/5f636bf8a9377/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,46.804527,8.144317000000001,Obwalden,06,0,0,218.09,0.0
2020-06-10,03:00,SG,,811,0,9,2,,223,37,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,47.1832,9.274744,St. Gallen,17,0,0,160.69,7.331
2020-06-10,09:30,SH,,79,-4,3,1,,,7,https://sh.ch/CMS/get/file/f48a7425-2dc2-4f9d-b80e-7592dc45c13f,,,,,,,,,,,47.71357,8.59167,Schaffhausen,14,0,0,97.05,8.6
2020-06-10,10:00,SZ,10,307,0,1,,,284,23,https://www.sz.ch/public/upload/assets/48620/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,47.061787,8.756585,Schwyz,05,0,0,195.17,14.622
2020-06-10,10:00,TG,276,384,0,1,0,,68,18,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,47.568715,9.091957,Thurgau,01,0,0,140.25,6.574
2020-06-10,08:00,TI,,3316,-2,10,0,0.0,907,349,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,46.295617,8.808924,Ticino,21,0,0,937.52,98.671
2020-06-10,03:00,VD,,5471,-1,23,5,,,422,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,46.570091,6.557809000000001,Vaud,22,1,0,689.82,53.209
2020-06-10,03:00,VS,,1969,-1,14,3,2.0,288,152,https://www.vs.ch/de/web/coronavirus,21.0,106.0,,,,,,,,,46.209567,7.604659,Valais/Wallis,23,4,0,576.57,44.51
2020-06-10,08:00,ZG,,207,1,1,0,,186,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,6.0,62.0,,62.0,,,,,,,47.157296,8.537294,Zug,09,2,0,165.07,7.177
2020-06-10,14:30,ZH,,3630,1,7,,0.0,,130,https://www.zh.ch/de/gesundheit/coronavirus.html,16.0,37.0,,,,,,,,,47.41275,8.65508,Zürich,01,3,0,241.31,8.642
2020-06-11,14:45,AG,,1223,0,2,1,1.0,1155,46,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,14.0,24.0,,,,,,,,,47.40966,8.15688,Aargau,01,3,0,182.27,6.855
2020-06-11,08:00,BE,,1924,0,4,0,0.0,,97,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,46.823608,7.636667,Bern/Berne,02,5,0,186.6,9.407
2020-06-11,03:00,BL,,846,0,0,0,0.0,807,35,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,4.0,58.0,0.0,58.0,,,,,,,47.45176,7.702414,Basel-Landschaft,13,0,0,294.77,12.195
2020-06-11,09:30,BS,235,983,-1,3,2,,929,50,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-983-bestaetigte-faelle-im-kanton-basel-stadt-gd-3.html,4.0,5.0,,5.0,,509.0,3.0,,,,47.564869,7.615259,Basel-Stadt,12,0,0,506.96,25.786
2020-06-11,03:00,FL,900,82,0,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,212.44,2.591
2020-06-11,03:00,FR,30,1175,-1,3,1,,150,84,https://www.fr.ch/sites/default/files/2020-09/200917_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,46.718391,7.074008,Fribourg,10,1,0,372.9,26.658
2020-06-11,03:00,GE,37233,5285,-5,7,1,1.0,835,295,https://www.ge.ch/document/21502/telecharger,3.0,26.0,,,1.0,,,,,,46.220528,6.132935,Genève,25,0,0,1067.25,59.572
2020-06-11,15:30,GL,,128,0,0,,,,12,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,46.931042000000005,9.065751,Glarus,08,0,0,317.62,29.777
2020-06-11,03:00,GR,,829,1,1,0,0.0,,50,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,2.0,1.0,,,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,1,0,418.9,25.265
2020-06-11,03:00,JU,,205,0,1,0,,,7,https://www.jura.ch/Htdocs/Files/v/35330.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_17_09.xlsx?download=1,,,,,,,,,,,47.350744,7.156107,Jura,26,0,0,279.67,9.55
2020-06-11,03:00,LU,,736,0,8,2,,,20,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,47.067763,8.1102,Luzern,03,0,0,181.06,4.92
2020-06-11,03:00,NE,,735,0,2,1,0.0,,83,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,46.995534,6.780126,Neuchâtel,24,0,0,412.92,46.629
2020-06-11,03:00,NW,,124,0,0,0,,,3,http://www.nw.ch/coronastatistik,,,,,,,,,,,46.926755,8.405302,Nidwalden,07,0,0,288.37,6.977
2020-06-11,09:30,SH,,79,-2,1,0,,,7,https://sh.ch/CMS/get/file/f48a7425-2dc2-4f9d-b80e-7592dc45c13f,,,,,,,,,,,47.71357,8.59167,Schaffhausen,14,0,0,97.05,8.6
2020-06-11,10:00,SZ,10,308,0,1,,,284,23,https://www.sz.ch/public/upload/assets/48620/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,47.061787,8.756585,Schwyz,05,1,0,195.8,14.622
2020-06-11,10:00,TG,276,384,0,1,0,,68,18,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,47.568715,9.091957,Thurgau,01,0,0,140.25,6.574
2020-06-11,08:00,TI,,3317,0,10,0,0.0,907,349,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,46.295617,8.808924,Ticino,21,1,0,937.8,98.671
2020-06-11,03:00,VD,,5475,0,23,4,,,422,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,46.570091,6.557809000000001,Vaud,22,4,0,690.33,53.209
2020-06-11,03:00,VS,,1973,0,14,3,1.0,288,152,https://www.vs.ch/de/web/coronavirus,26.0,106.0,,,,,,,,,46.209567,7.604659,Valais/Wallis,23,4,0,577.75,44.51
2020-06-11,08:00,ZG,,207,0,1,0,,186,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,6.0,60.0,,60.0,,,,,,,47.157296,8.537294,Zug,09,0,0,165.07,7.177
2020-06-11,14:30,ZH,,3632,1,8,,0.0,,130,https://www.zh.ch/de/gesundheit/coronavirus.html,20.0,64.0,,,,,,,,,47.41275,8.65508,Zürich,01,2,0,241.44,8.642
2020-06-12,03:00,AG,,1226,0,2,1,1.0,1155,46,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,13.0,38.0,,,,,,,,,47.40966,8.15688,Aargau,01,3,0,182.71,6.855
2020-06-12,11:00,AI,,25,0,1,,,,0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,0.0,0.0,,,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,0,0,155.28,0.0
2020-06-12,09:15,AR,,100,0,0,0,,,3,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,0.0,0.0,,,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,0,0,181.16,5.435
2020-06-12,08:00,BE,,1927,-3,1,0,0.0,,97,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,46.823608,7.636667,Bern/Berne,02,3,0,186.89,9.407
2020-06-12,03:00,BL,,846,0,0,0,0.0,807,35,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,3.0,58.0,0.0,58.0,,,,,,,47.45176,7.702414,Basel-Landschaft,13,0,0,294.77,12.195
2020-06-12,09:30,BS,235,983,0,3,2,,930,50,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-983-bestaetigte-faelle-im-kanton-basel-stadt-gd-4.html,3.0,5.0,,5.0,,509.0,3.0,,,,47.564869,7.615259,Basel-Stadt,12,0,0,506.96,25.786
2020-06-12,03:00,FL,900,82,0,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,212.44,2.591
2020-06-12,03:00,FR,30,1175,1,4,1,,150,84,https://www.fr.ch/sites/default/files/2020-09/200917_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,46.718391,7.074008,Fribourg,10,0,0,372.9,26.658
2020-06-12,03:00,GE,37233,5289,3,10,1,1.0,836,295,https://www.ge.ch/document/21502/telecharger,3.0,18.0,,,2.0,,,,,,46.220528,6.132935,Genève,25,4,0,1068.05,59.572
2020-06-12,12:30,GL,,128,0,0,,,,12,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,46.931042000000005,9.065751,Glarus,08,0,0,317.62,29.777
2020-06-12,03:00,GR,,829,0,1,0,0.0,,50,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,2.0,6.0,,,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,0,0,418.9,25.265
2020-06-12,03:00,JU,,205,0,1,0,,,7,https://www.jura.ch/Htdocs/Files/v/35330.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_17_09.xlsx?download=1,,,,,,,,,,,47.350744,7.156107,Jura,26,0,0,279.67,9.55
2020-06-12,03:00,NE,,736,1,3,0,0.0,,83,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,46.995534,6.780126,Neuchâtel,24,1,0,413.48,46.629
2020-06-12,03:00,NW,,124,0,0,0,,,3,http://www.nw.ch/coronastatistik,,,,,,,,,,,46.926755,8.405302,Nidwalden,07,0,0,288.37,6.977
2020-06-12,09:30,SH,,79,3,4,0,,,7,https://sh.ch/CMS/get/file/f48a7425-2dc2-4f9d-b80e-7592dc45c13f,,,,,,,,,,,47.71357,8.59167,Schaffhausen,14,0,0,97.05,8.6
2020-06-12,10:00,SZ,10,308,0,1,,,284,23,https://www.sz.ch/public/upload/assets/48620/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,47.061787,8.756585,Schwyz,05,0,0,195.8,14.622
2020-06-12,10:00,TG,276,384,0,1,0,,68,18,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,47.568715,9.091957,Thurgau,01,0,0,140.25,6.574
2020-06-12,08:00,TI,,3317,-1,9,0,0.0,907,350,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,46.295617,8.808924,Ticino,21,0,1,937.8,98.954
2020-06-12,03:00,VD,,5482,1,24,4,,,422,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,46.570091,6.557809000000001,Vaud,22,7,0,691.21,53.209
2020-06-12,03:00,VS,,1977,0,14,3,0.0,288,153,https://www.vs.ch/de/web/coronavirus,31.0,122.0,,,,,,,,,46.209567,7.604659,Valais/Wallis,23,4,1,578.92,44.802
2020-06-12,08:00,ZG,,211,0,1,0,,186,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,9.0,57.0,,57.0,,,,,,,47.157296,8.537294,Zug,09,4,0,168.26,7.177
2020-06-12,14:30,ZH,,3634,1,9,,0.0,,130,https://www.zh.ch/de/gesundheit/coronavirus.html,20.0,64.0,,,,,,,,,47.41275,8.65508,Zürich,01,2,0,241.57,8.642
2020-06-13,03:00,AG,,1226,0,2,1,1.0,1155,46,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200618_KFS_Coronavirus_Lagebulletin_65.pdf,,,,,,,,,,,47.40966,8.15688,Aargau,01,0,0,182.71,6.855
2020-06-13,08:00,BE,,1927,0,1,0,0.0,,97,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,46.823608,7.636667,Bern/Berne,02,0,0,186.89,9.407
2020-06-13,03:00,BL,,846,0,0,0,0.0,808,35,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,3.0,61.0,0.0,61.0,,,,,,,47.45176,7.702414,Basel-Landschaft,13,0,0,294.77,12.195
2020-06-13,09:30,BS,235,983,0,3,2,,931,50,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-unveraendert-983-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,2.0,4.0,,4.0,,509.0,3.0,,,,47.564869,7.615259,Basel-Stadt,12,0,0,506.96,25.786
2020-06-13,03:00,FL,900,82,0,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,212.44,2.591
2020-06-13,03:00,FR,30,1179,-1,3,1,,150,84,https://www.fr.ch/sites/default/files/2020-09/200917_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,46.718391,7.074008,Fribourg,10,4,0,374.17,26.658
